Word/Phrase,TF-IDF_Average,Primary_Sentiment,Sentiment_Coefficient,negative_coef,neutral_coef,positive_coef
with an,0.0008214815018126227,neutral,-0.3540404144268813,0.181722307736158,-0.3540404144268813,0.17231810669072117
coffee to,0.0008211577261350958,neutral,0.058739795717408345,-0.05556965382313032,0.058739795717408345,-0.003170141894277867
peppermint,0.0008211184781666047,positive,0.15197664928735843,-0.060397889703650565,-0.0915787595837078,0.15197664928735843
this area,0.0008198201543896542,positive,-0.133088747625884,0.08155617872804802,0.051532568897836105,-0.133088747625884
barely,0.0008182046834370847,negative,0.8576687750821953,0.8576687750821953,-0.3427821366873059,-0.5148866383948901
general,0.0008176718528206552,neutral,0.3693248903628802,-0.2704758456073094,0.3693248903628802,-0.0988490447555706
immediately,0.0008174944307249283,positive,0.07697756660375392,-0.04808104413515958,-0.028896522468594754,0.07697756660375392
and some,0.0008174250173353816,neutral,0.474257051076148,-0.11762159130757055,0.474257051076148,-0.35663545976857874
place for,0.0008171613008700929,negative,-0.1009042970636812,-0.1009042970636812,0.025544493392014884,0.07535980367166625
so slow,0.0008168727407276853,negative,0.803014539469987,0.803014539469987,-0.18698043007459958,-0.616034109395389
train,0.0008165216003362124,positive,-0.474670848815939,0.25648858660047086,0.21818226221546827,-0.474670848815939
and one,0.0008165193817462331,negative,0.4025062162053492,0.4025062162053492,-0.03697994645245007,-0.3655262697528982
know that,0.0008160262331925056,positive,0.21389581767752422,-0.10429645350327721,-0.10959936417424652,0.21389581767752422
staff at,0.0008158020338268547,neutral,-0.5394741176856073,0.1102984460070856,-0.5394741176856073,0.4291756716785216
hire,0.0008150737325443686,positive,-0.44739713150938387,0.23044316137808765,0.21695397013129586,-0.44739713150938387
member,0.0008149897512908054,negative,0.4452494519289719,0.4452494519289719,-0.16205087751739275,-0.2831985744115803
needed to,0.0008148608629539922,negative,0.1457264261860859,0.1457264261860859,-0.08918627909234302,-0.0565401470937437
the seating,0.0008147426835499341,negative,0.11684486624265313,0.11684486624265313,-0.004956790500297706,-0.1118880757423548
said they,0.0008143683717653001,positive,-0.4148981468357208,0.27959395129431236,0.13530419554140666,-0.4148981468357208
larger,0.0008141736700661079,negative,-0.41464413425447805,-0.41464413425447805,0.1902767847054606,0.22436734954901877
love that,0.0008139070120985049,negative,-0.5243691149538274,-0.5243691149538274,0.22050060591307935,0.3038685090407454
unprofessional,0.0008138332816544863,negative,0.8299879769848485,0.8299879769848485,-0.27285711940439467,-0.5571308575804529
have it,0.0008137792618847201,positive,0.11869444606480571,-0.021361279072799225,-0.09733316699200609,0.11869444606480571
making my,0.0008137572007420831,neutral,-0.2099879211618936,0.0695653882104229,-0.2099879211618936,0.14042253295147114
back in,0.0008137401103412712,negative,0.34022182735464623,0.34022182735464623,-0.2998304232424021,-0.04039140411224341
think it,0.0008132310332235724,positive,0.5558463134535658,-0.1177853106174412,-0.4380610028361251,0.5558463134535658
bread,0.0008131352123372039,neutral,-0.24780135679202378,0.02266464734043862,-0.24780135679202378,0.22513670945158518
weekend,0.0008123861053081048,negative,-0.3577796225993792,-0.3577796225993792,0.15661721236139436,0.20116241023798354
exit,0.0008121161569449921,negative,0.2850609943871208,0.2850609943871208,-0.2805418372627685,-0.004519157124351884
starbucks as,0.000811544413281368,neutral,0.345163581912936,-0.3247210310407772,0.345163581912936,-0.020442550872157066
stop here,0.0008113363050796137,neutral,-0.23784128670594418,0.12542925431743968,-0.23784128670594418,0.11241203238850442
was extremely,0.0008110682427660392,neutral,-0.05951280743762368,0.007778390201926232,-0.05951280743762368,0.051734417235697695
solid,0.0008101126361098281,negative,-0.46706135462055204,-0.46706135462055204,0.3629473354204943,0.10411401920005739
really like,0.0008096229355974239,neutral,0.5386721864721408,-0.5121610464106555,0.5386721864721408,-0.02651114006148767
always super,0.0008096209542640626,positive,0.271246816088462,-0.15723019871021082,-0.11401661737825212,0.271246816088462
for years,0.0008092322514080769,negative,0.325704699426568,0.325704699426568,-0.273524314456237,-0.05218038497033036
to add,0.0008089103414651132,negative,0.2002747776611607,0.2002747776611607,-0.10115769042243304,-0.09911708723872699
is still,0.0008082246449816946,neutral,0.3887133307724549,-0.3407455571973299,0.3887133307724549,-0.04796777357512494
is small,0.000807995081615703,positive,0.2954234287647667,-0.26011503191149554,-0.03530839685327286,0.2954234287647667
was clean,0.0008077018325193008,neutral,0.6798046645461381,-0.3995937020120441,0.6798046645461381,-0.28021096253409433
bag,0.0008077005282749226,negative,0.3930602440730412,0.3930602440730412,-0.3678029550648181,-0.025257289008222626
worth the,0.0008075558471267604,neutral,-0.32342456806380143,0.03945704339936288,-0.32342456806380143,0.283967524664438
order ahead,0.0008073286711640761,neutral,-0.19419134920064354,0.06928136395108829,-0.19419134920064354,0.12490998524955506
some work,0.0008072258106781456,negative,-0.17920112050066528,-0.17920112050066528,0.02769165983856576,0.15150946066209955
the employee,0.0008069395752109698,neutral,-0.347750960375531,0.26250601107934457,-0.347750960375531,0.08524494929618819
addition,0.0008056615338557321,positive,0.18929859924975803,-0.010295679407064938,-0.1790029198426929,0.18929859924975803
location because,0.0008055539382580048,positive,0.03484956804151071,-0.014497041361527133,-0.020352526679983416,0.03484956804151071
lobby,0.000805529281244977,negative,0.18715933508080485,0.18715933508080485,-0.17467385293352145,-0.012485482147283325
to drink,0.0008052852796373266,positive,0.050879790552603485,-0.02098489596839312,-0.02989489458421039,0.050879790552603485
total,0.0008049419018231781,positive,-0.31816156176629934,0.11031230882904963,0.20784925293725054,-0.31816156176629934
drink to,0.0008048645041341543,positive,0.08389730114203972,-0.0164291727386315,-0.06746812840340774,0.08389730114203972
yummy,0.0008048527836160403,positive,0.5311778442414539,-0.4906416154963788,-0.0405362287450742,0.5311778442414539
my experience,0.00080451916030448,neutral,-0.18060688377274078,0.01424494154043622,-0.18060688377274078,0.16636194223230652
baristas were,0.0008044687179099886,neutral,-0.17234660072318586,0.03869020228077833,-0.17234660072318586,0.13365639844240687
waiting in,0.0008040924711004887,negative,0.21837958931283316,0.21837958931283316,-0.10154093831439295,-0.11683865099844
super busy,0.0008039781506464908,positive,0.13166910511680338,-0.09396995286368,-0.037699152253123334,0.13166910511680338
questions,0.0008039274230819384,positive,0.3863763066970089,-0.14750224902878617,-0.23887405766822312,0.3863763066970089
parking and,0.000803091360723286,neutral,-0.22593276538088042,0.028029676873748167,-0.22593276538088042,0.19790308850713195
up on,0.000802804083178783,negative,0.26768989059159864,0.26768989059159864,-0.08581212085237747,-0.18187776973921904
java,0.0008023685525905335,neutral,-0.12767085162505565,0.03729657422267893,-0.12767085162505565,0.09037427740237623
is little,0.000801858423634152,negative,-0.37756074665978584,-0.37756074665978584,0.3205761266257986,0.05698462003398629
west,0.0008015635339851818,negative,-0.22021993763877296,-0.22021993763877296,0.02584645809737601,0.19437347954139758
in rush,0.0008013322864575127,neutral,0.5231678729214585,-0.12374188472673257,0.5231678729214585,-0.39942598819472586
prompt,0.0008012627767932403,positive,0.5194282386372981,-0.40600195025644326,-0.11342628838085508,0.5194282386372981
long but,0.0008012525784819973,positive,0.44077395612124187,-0.21853570563541672,-0.22223825048582563,0.44077395612124187
full of,0.0007999675153955301,neutral,0.28479069052967426,-0.03596654074431841,0.28479069052967426,-0.2488241497853548
are just,0.0007995538893773096,negative,-0.24942147406362128,-0.24942147406362128,0.12315340529561841,0.12626806876800267
overpriced,0.0007994242044797134,positive,-0.7508953452064607,0.2819643540746688,0.4689309911317903,-0.7508953452064607
it my,0.0007990298871977769,positive,0.24999151288261146,-0.08998293833423568,-0.1600085745483749,0.24999151288261146
who was,0.0007989203982188301,positive,-0.2695750706419095,0.21430032034116886,0.05527475030074018,-0.2695750706419095
sweet and,0.0007985588531231457,positive,0.6589343505425568,-0.29788419007770206,-0.36105016046485516,0.6589343505425568
to another,0.0007983422148036874,negative,0.347485537771436,0.347485537771436,-0.19074963110899898,-0.15673590666243647
ordered the,0.0007977464118209197,positive,0.10789516381280914,-0.08664912257831194,-0.02124604123449796,0.10789516381280914
stopping,0.0007976827242716855,negative,-0.11468696204746162,-0.11468696204746162,0.043995481375810545,0.0706914806716507
avoid this,0.0007971305125541578,negative,0.8206988642209796,0.8206988642209796,-0.27624517162669515,-0.5444536925942836
bad experience,0.0007968153340132442,positive,0.3046731086722933,-0.27768018899041214,-0.02699291968188115,0.3046731086722933
middle of,0.0007968119001031153,negative,-0.2685235030044773,-0.2685235030044773,0.09592293005886365,0.1726005729456133
on it,0.0007961611343723757,positive,-0.2936062338337966,0.050949761736086174,0.24265647209771093,-0.2936062338337966
to remake,0.0007957052394816751,positive,-0.20383674582708855,0.18451318305151254,0.01932356277557522,-0.20383674582708855
absolute,0.0007954623483483556,neutral,-0.41395388682035056,0.06797795895831435,-0.41395388682035056,0.3459759278620361
and staff,0.000795349687023609,positive,0.45646718636800465,-0.01792365823521983,-0.43854352813278435,0.45646718636800465
and for,0.000795197287669403,neutral,0.07373629618020452,-0.04764799584313178,0.07373629618020452,-0.026088300337072896
customers and,0.0007949147824457156,negative,0.12322232476960432,0.12322232476960432,-0.039867640272644264,-0.08335468449696026
makes me,0.0007946818027840957,negative,0.12202019911648482,0.12202019911648482,-0.07912895168707455,-0.04289124742941029
greet,0.0007946522275310377,positive,0.1709914990435291,-0.047664667269384384,-0.12332683177414513,0.1709914990435291
you guys,0.0007946476912418858,neutral,-0.15052717373368793,0.10322077517203104,-0.15052717373368793,0.047306398561655874
shift,0.0007945426552733811,negative,0.3044760955950644,0.3044760955950644,-0.02596231651102901,-0.27851377908403246
including,0.0007943574404800025,positive,0.2675206869408697,-0.030407665158814972,-0.23711302178205476,0.2675206869408697
daughter,0.0007940560293268665,neutral,-0.12417405068412532,0.052531391423562265,-0.12417405068412532,0.07164265926056261
bottom,0.0007939135513215088,negative,0.47166117174739935,0.47166117174739935,-0.20330864045063035,-0.26835253129677
changed,0.0007935077786591543,neutral,0.07659975303645265,-0.05449254329164451,0.07659975303645265,-0.022107209744808516
good location,0.0007934542432791502,negative,-0.40236468342075193,-0.40236468342075193,0.25950037351007477,0.14286430991067775
too long,0.0007926127032544665,negative,0.22202173424021368,0.22202173424021368,-0.025053522883862006,-0.19696821135635184
thru but,0.0007917400199696695,positive,0.3485630936743534,-0.21552947322901742,-0.13303362044533598,0.3485630936743534
eyes,0.0007916225356879094,negative,0.20953371150076,0.20953371150076,-0.006974429787196027,-0.2025592817135658
and enjoy,0.0007906811439031196,negative,-0.3257464650873827,-0.3257464650873827,0.30077710043756367,0.024969364649817544
conveniently,0.0007897734655724267,negative,-0.2772632733768257,-0.2772632733768257,0.08100976952708025,0.19625350384974583
of times,0.000788886808536113,neutral,-0.19830582147743708,0.18324476240794282,-0.19830582147743708,0.015061059069493211
location on,0.0007886590418412011,negative,-0.15364366289570333,-0.15364366289570333,0.09307097264988352,0.0605726902458198
think they,0.0007884630763679571,positive,-0.40704997321632524,0.18935607037077015,0.21769390284555426,-0.40704997321632524
work on,0.0007882155637892372,positive,0.20602849799583348,-0.06462398551480206,-0.141404512481032,0.20602849799583348
there no,0.0007881649328438462,neutral,0.275284521298026,-0.1931706051321163,0.275284521298026,-0.08211391616591046
and waited,0.0007877303733538639,positive,-0.17841358792165074,0.07056674293340694,0.1078468449882445,-0.17841358792165074
fixed,0.0007863161570240663,positive,-0.11984046883909874,0.00435966269064975,0.11548080614844913,-0.11984046883909874
none,0.00078611966846861,neutral,-0.41220508955025414,0.28007128897370714,-0.41220508955025414,0.13213380057654672
surprised,0.0007856953570375836,positive,0.13785272084206115,-0.08172491934503494,-0.05612780149702541,0.13785272084206115
was delicious,0.0007856020511012161,negative,-0.5760757848930236,-0.5760757848930236,0.046486870142931694,0.5295889147500927
and more,0.000785423142966136,negative,0.10502964430878729,0.10502964430878729,-0.014425821893810007,-0.09060382241497728
the usual,0.0007849469382008136,positive,0.1286505934907968,-0.09141237573683712,-0.037238217753959676,0.1286505934907968
pop,0.0007847593644393281,positive,0.20349038513605225,-0.2029990221903651,-0.0004913629456875589,0.20349038513605225
starbucks are,0.0007845187376247428,positive,0.1220850148003365,-0.01634984863063171,-0.10573516616970473,0.1220850148003365
you expect,0.0007843169251208976,positive,0.35428239851652815,-0.1810602624156706,-0.17322213610085901,0.35428239851652815
visit this,0.0007840877644168985,neutral,-0.5780274811904978,0.1469263389332781,-0.5780274811904978,0.43110114225721846
so long,0.0007839463481420953,negative,0.39634707875551073,0.39634707875551073,-0.14246236771893678,-0.25388471103657195
counter and,0.0007836703855896074,negative,0.1995647623512991,0.1995647623512991,-0.13451237048875253,-0.06505239186254759
friendliest,0.0007835100763346666,negative,-0.623456907272058,-0.623456907272058,0.026161907055411878,0.59729500021665
stopped by,0.0007832969511338374,negative,-0.2551139365454786,-0.2551139365454786,0.08051261733967276,0.17460131920580627
tucson,0.0007827824936476169,positive,0.4680578191348742,-0.35303153281020794,-0.11502628632466681,0.4680578191348742
was pretty,0.000782003809673813,positive,-0.07525060224588828,0.02206556578387842,0.05318503646200995,-0.07525060224588828
trained,0.0007817840420244306,negative,0.6363014981425047,0.6363014981425047,-0.28461652233788376,-0.3516849758046229
me they,0.0007814053684433707,neutral,-0.35588413689141213,0.29411575078641483,-0.35588413689141213,0.06176838610499881
places to,0.0007811426625759738,negative,-0.23361119237645672,-0.23361119237645672,0.22486403779722883,0.008747154579228558
cleaning,0.0007808957099279541,negative,0.30152401593435774,0.30152401593435774,-0.1744763149258836,-0.12704770100847293
croissant,0.0007805379524269031,neutral,0.3324791928848572,-0.08701997724698805,0.3324791928848572,-0.24545921563786985
give them,0.0007805248515854767,neutral,0.2832293060175412,-0.16900627957839365,0.2832293060175412,-0.11422302643914523
pay for,0.0007801647628146515,positive,0.24074531396542023,-0.06707268105684683,-0.1736726329085728,0.24074531396542023
seeing,0.0007799864862633463,negative,-0.026436887702736434,-0.026436887702736434,0.020621516193236634,0.005815371509499847
mobile ordering,0.0007796628820842677,neutral,0.42955392773141654,-0.41266583034831966,0.42955392773141654,-0.016888097383095466
that starbucks,0.0007795198862865089,positive,-0.2886149902774779,0.08033801369965933,0.20827697657781755,-0.2886149902774779
possible,0.0007789695051185842,neutral,-0.33110687451711035,0.3310515859459501,-0.33110687451711035,5.5288571158774075e-05
is right,0.0007787750774890176,neutral,0.3161394743485865,-0.2162470218483671,0.3161394743485865,-0.0998924525002193
enough to,0.0007781024481577465,negative,-0.20817009838509792,-0.20817009838509792,0.05592623031671503,0.15224386806838205
the bar,0.0007780248568194439,negative,0.20675998197290676,0.20675998197290676,-0.017230079525882153,-0.18952990244702475
rest of,0.0007769173479771417,positive,-0.11772192907422543,0.10278388427672978,0.014938044797495168,-0.11772192907422543
seemed to,0.0007767528248813936,neutral,-0.24103772727275735,0.17471714251467127,-0.24103772727275735,0.06632058475808586
end up,0.0007765704692529672,positive,0.15926050812722933,-0.08146350477096846,-0.07779700335626125,0.15926050812722933
be in,0.000776401066428984,negative,-0.2947395086637802,-0.2947395086637802,0.1312840746157603,0.16345543404801965
on sunday,0.0007762970439569648,positive,-0.16052418529387594,0.15608441880187088,0.004439766492004809,-0.16052418529387594
baristas here,0.0007755137104581923,positive,0.06247550563231814,-0.05128075102654157,-0.011194754605776465,0.06247550563231814
and on,0.0007755014177993284,positive,0.34551836242886635,-0.10214700509467929,-0.24337135733418727,0.34551836242886635
remade,0.0007754624334596394,neutral,-0.2635779135752531,0.18597523084466402,-0.2635779135752531,0.07760268273058787
pastry,0.000773608601802579,neutral,-0.20275374389272913,0.020910718467286024,-0.20275374389272913,0.18184302542544264
the end,0.0007735934857125336,positive,-0.09359015233309638,0.08262725295922482,0.010962899373871625,-0.09359015233309638
knowledgeable,0.000773467346659184,positive,0.5019046941981798,-0.25144516547758383,-0.25045952872059607,0.5019046941981798
for being,0.000773114299862307,neutral,-0.4589864502131427,0.008481842682393288,-0.4589864502131427,0.45050460753075094
all starbucks,0.0007729620976473423,neutral,0.3443611921790434,-0.33897887063785365,0.3443611921790434,-0.005382321541189278
ignored,0.000772850236924336,positive,-0.49603434494461984,0.45224460657246845,0.0437897383721518,-0.49603434494461984
to park,0.0007727756276611861,positive,0.04715701131984562,-0.015964108281586332,-0.031192903038259393,0.04715701131984562
leaving,0.0007716101513516962,negative,0.2900276530274231,0.2900276530274231,-0.09337009489294863,-0.1966575581344726
is bit,0.0007714229516975584,negative,-0.3060587574036366,-0.3060587574036366,0.2980825173689704,0.007976240034666699
today and,0.0007713407216930185,neutral,0.090994212431732,-0.0657600167005231,0.090994212431732,-0.025234195731209018
don go,0.000770886918176686,negative,0.2802353432754995,0.2802353432754995,-0.22810956858413808,-0.05212577469136097
but my,0.0007706572131853592,neutral,0.41841963968671014,-0.27027110840874785,0.41841963968671014,-0.14814853127796188
pink,0.0007704010663580057,negative,-0.2742164330956541,-0.2742164330956541,0.2681187966693571,0.006097636426296247
time have,0.0007699283838376736,positive,-0.42227494033176816,0.23173557900363265,0.19053936132813357,-0.42227494033176816
also the,0.0007698596001104086,positive,-0.24042088761590766,0.11415780953451315,0.12626307808139509,-0.24042088761590766
shopping center,0.0007698362865668003,positive,0.30585505828181475,-0.12116902076435476,-0.18468603751745913,0.30585505828181475
so we,0.0007696209162727355,neutral,0.037912675346617984,-0.0274171194338499,0.037912675346617984,-0.010495555912768349
minutes before,0.0007684808568091411,neutral,0.37931223883901816,-0.14376443235303782,0.37931223883901816,-0.23554780648598111
to drive,0.0007683418191092018,positive,-0.3217253238572766,0.10638722425126385,0.21533809960601186,-0.3217253238572766
probably the,0.000768205094771161,positive,0.2335249841428969,-0.09250977787559626,-0.14101520626729988,0.2335249841428969
may be,0.000767952991417291,negative,-0.37507201972159226,-0.37507201972159226,0.34246527913854846,0.032606740583044254
what is,0.0007678723918635673,positive,-0.2461732806776727,0.12017661738433245,0.1259966632933397,-0.2461732806776727
also have,0.0007675643843131453,positive,0.22146938508144592,-0.09755338427107345,-0.12391600081037167,0.22146938508144592
and ordered,0.0007664920411175262,negative,0.17409518448126765,0.17409518448126765,-0.11765152789836769,-0.05644365658290047
100,0.0007664348657573271,positive,0.4265831258758866,-0.12107763361650188,-0.30550549225938234,0.4265831258758866
and well,0.0007661641124501372,neutral,-0.36055021304548196,0.1463356079641332,-0.36055021304548196,0.21421460508135023
skinny,0.00076605782908274,negative,-0.37102427801141646,-0.37102427801141646,0.03848164499350702,0.332542633017909
faces,0.0007650343443893555,positive,0.25893068660937374,-0.1569932502224898,-0.10193743638688377,0.25893068660937374
country,0.0007645619686375302,positive,-0.2419483831919355,0.16899130569871718,0.07295707749321909,-0.2419483831919355
work at,0.0007644500994335168,neutral,-0.24296191687754135,0.13469897614576296,-0.24296191687754135,0.10826294073177829
frappe,0.0007644005394317167,negative,-0.16709808015852268,-0.16709808015852268,0.09120671937193195,0.07589136078659083
decor,0.0007640280525450846,positive,0.2939644137694308,-0.23413341951295288,-0.05983099425647732,0.2939644137694308
hey,0.0007633552992396375,negative,-0.11542225914479583,-0.11542225914479583,0.014380121664457922,0.10104213748033787
and beyond,0.0007630432606455733,positive,0.5961991869711809,-0.3519276361527649,-0.24427155081841365,0.5961991869711809
excited,0.0007620174637274165,neutral,0.2001837035141342,-0.0964953255945708,0.2001837035141342,-0.10368837791956358
is located,0.0007619205898324787,neutral,0.2875492267842124,-0.197791985525046,0.2875492267842124,-0.0897572412591672
choose,0.0007618977626122785,neutral,0.08498455178915656,-0.020817640315088072,0.08498455178915656,-0.06416691147406857
ve seen,0.0007615007875372528,positive,0.11422539770667196,-0.04099588608054903,-0.07322951162612314,0.11422539770667196
side of,0.0007614887198296963,positive,0.2524617552185935,-0.23685423732257177,-0.01560751789602062,0.2524617552185935
it for,0.0007611765325459472,negative,-0.14121408299620203,-0.14121408299620203,0.1300097942285237,0.01120428876767858
level,0.0007611663583450846,positive,0.3881459729220195,-0.11461870832368636,-0.2735272645983344,0.3881459729220195
month,0.0007605457097867832,neutral,-0.10937019477695856,0.04143535467895038,-0.10937019477695856,0.06793484009800807
confused,0.0007604991903355276,positive,-0.3943526822707475,0.2756753035085726,0.11867737876217636,-0.3943526822707475
sure what,0.0007603651182627968,positive,-0.17489364539936436,0.09145287576463815,0.08344076963472677,-0.17489364539936436
near the,0.0007601058515117026,positive,0.06611601652135031,-0.028962152011178927,-0.03715386451017122,0.06611601652135031
doors,0.0007600507982484426,neutral,0.19725029385702164,-0.13691524968755536,0.19725029385702164,-0.060335044169466286
the bathrooms,0.0007598112205991255,negative,0.3298655991253263,0.3298655991253263,-0.15373226480757293,-0.17613333431775371
frustrating,0.0007597180498138385,positive,-0.3377098809776752,0.14889145768689843,0.18881842329077594,-0.3377098809776752
flat,0.0007595447139588068,negative,0.15728841506489852,0.15728841506489852,-0.028821893923584162,-0.12846652114131474
funny,0.000759132747606767,negative,0.18150947483245905,0.18150947483245905,-0.14721780297485806,-0.03429167185760196
based,0.0007584313199306273,negative,0.11501775008299936,0.11501775008299936,-0.0968920066114847,-0.018125743471514518
popular,0.0007581539059187362,negative,-0.2997874629142212,-0.2997874629142212,0.17035942075777177,0.12942804215644999
are usually,0.0007578695602430014,positive,-0.46023353633580205,0.029483792283318933,0.4307497440524827,-0.46023353633580205
had bad,0.0007577427363939026,positive,0.367837576885588,-0.35600612741305665,-0.011831449472532545,0.367837576885588
to write,0.0007576350677189832,neutral,-0.20779046720723005,0.08365827393692062,-0.20779046720723005,0.12413219327030983
travel,0.0007571827329666448,negative,0.3816988779536398,0.3816988779536398,-0.1817804405210324,-0.19991843743260704
very convenient,0.000757015690809575,negative,-0.27828933591924543,-0.27828933591924543,0.24119635881769627,0.0370929771015474
cinnamon,0.0007570061676090629,positive,0.11690425101677983,-0.08752514133284116,-0.029379109683938538,0.11690425101677983
yeah,0.0007559468883281063,negative,-0.4561961153360379,-0.4561961153360379,0.13064234116370382,0.3255537741723348
24,0.0007554261125791292,positive,0.3257630348920511,-0.2263445995940809,-0.09941843529797104,0.3257630348920511
where the,0.000755252642270437,negative,0.3243733904185322,0.3243733904185322,-0.2049589407317776,-0.11941444968675576
system,0.0007552310716667475,neutral,0.24490952987891748,-0.07073834143247551,0.24490952987891748,-0.17417118844644092
plain,0.0007547261247092202,negative,0.36775524784706703,0.36775524784706703,-0.24809290732461395,-0.11966234052245425
and only,0.0007541926570353263,negative,0.3023003882522311,0.3023003882522311,-0.2998446250904169,-0.002455763161814883
particular starbucks,0.0007540967568050487,neutral,0.06521860745727869,-0.02490393075235797,0.06521860745727869,-0.04031467670492045
multiple times,0.0007537544280201058,negative,0.4758616254104308,0.4758616254104308,-0.08870054401971617,-0.3871610813907123
note,0.00075358939831146,neutral,0.118994643882371,-0.06014558864411556,0.118994643882371,-0.05884905523825595
ran,0.0007531381994725548,negative,-0.15618844846297886,-0.15618844846297886,0.10775770594332092,0.04843074251965727
around and,0.0007525172487240353,positive,-0.18461205301097455,0.0015377357308065242,0.1830743172801687,-0.18461205301097455
as if,0.0007522105503885862,negative,0.3824963458873721,0.3824963458873721,-0.03490964474472841,-0.34758670114264273
volume,0.0007520902406475765,negative,0.37820699785227313,0.37820699785227313,-0.2841622243151582,-0.09404477353711592
run out,0.0007518698350662156,positive,-0.44897076312921014,0.2347892685706516,0.21418149455855706,-0.44897076312921014
fill,0.0007513718836400408,positive,-0.19682995386123306,0.14143917931483513,0.05539077454639675,-0.19682995386123306
came to,0.0007510354567443008,positive,-0.251525288882476,0.1737217311036965,0.0778035577787804,-0.251525288882476
managed,0.0007507865682875225,negative,0.22859648589574985,0.22859648589574985,-0.005677293941299109,-0.2229191919544512
state,0.0007507294858938252,neutral,0.6327571885913247,-0.32085586826757373,0.6327571885913247,-0.3119013203237514
third,0.0007504659425591328,positive,-0.4345994573241714,0.3488064220528772,0.08579303527129588,-0.4345994573241714
to meet,0.0007504218154965896,neutral,0.07909168356617294,-0.022722630924120753,0.07909168356617294,-0.05636905264205211
about my,0.0007502803322377192,positive,-0.11294935733099352,0.0015352337614600628,0.11141412356953341,-0.11294935733099352
hanging,0.0007502783040799834,neutral,0.018419542116962416,-0.010455980606102954,0.018419542116962416,-0.00796356151085947
the long,0.0007502775774632274,neutral,-0.548481331904348,0.22877656152452855,-0.548481331904348,0.3197047703798198
community,0.0007501232294110998,negative,-0.07344448785689407,-0.07344448785689407,0.05976342641915255,0.01368106143774191
than most,0.0007500968991201281,negative,-0.2755955234011143,-0.2755955234011143,0.18608148131220353,0.0895140420889114
time in,0.0007500017426669331,positive,-0.260081782916611,0.2450796043234038,0.015002178593206633,-0.260081782916611
fruit,0.000749574188583018,neutral,0.17069520920898365,-0.0077463320757828625,0.17069520920898365,-0.16294887713319997
cookie,0.0007490798415785239,negative,0.11020430205262045,0.11020430205262045,-0.029141629219706738,-0.08106267283291356
bought,0.000749028936721405,negative,0.10723447077790214,0.10723447077790214,-0.04634066102252424,-0.060893809755377525
as usual,0.0007489187107669718,negative,-0.16731166076413478,-0.16731166076413478,0.059655106852021966,0.10765655391211304
encountered,0.0007486964351756348,neutral,-0.23615552489040328,0.0030582984715749953,-0.23615552489040328,0.23309722641882855
been coming,0.0007485222129616443,positive,0.21804093594206234,-0.08937904573840805,-0.128661890203654,0.21804093594206234
always good,0.0007482928944153003,negative,-0.24660330320590523,-0.24660330320590523,0.07224580764009353,0.17435749556581154
brought,0.0007482691315255515,negative,-0.27881832125253636,-0.27881832125253636,0.05970128607549997,0.21911703517703554
since the,0.0007479099867888537,neutral,0.14358056445284847,-0.060128658228797004,0.14358056445284847,-0.08345190622405096
time we,0.0007474407108840288,positive,-0.08094365504139635,0.021735509049134166,0.05920814599226238,-0.08094365504139635
it also,0.0007470051307175576,positive,0.33098293624407504,-0.19875709131675504,-0.13222584492731876,0.33098293624407504
above and,0.0007469765477359666,positive,0.5698109774949607,-0.33999864136348035,-0.22981233613148144,0.5698109774949607
been going,0.0007469749984955478,neutral,-0.4155741045483165,0.19038563677267217,-0.4155741045483165,0.22518846777564458
bigger,0.0007468749454211942,neutral,0.4708577763523434,-0.36586883297813727,0.4708577763523434,-0.10498894337420615
you order,0.0007468511942484789,negative,0.3960720422249244,0.3960720422249244,-0.26318280122281323,-0.13288924100211214
access,0.0007463989072480956,neutral,0.40500490941532935,-0.31508000400069824,0.40500490941532935,-0.08992490541463159
certain,0.0007460282175311437,negative,0.354822206170131,0.354822206170131,-0.23380337228070378,-0.12101883388942933
cup and,0.000746011766007814,positive,-0.26459424596501435,0.127537642155812,0.13705660380920348,-0.26459424596501435
have an,0.0007457968395786221,neutral,-0.13693149903620908,0.08449065036209445,-0.13693149903620908,0.05244084867411527
experience at,0.0007457645100754221,neutral,-0.292841640369323,0.17184707897275137,-0.292841640369323,0.12099456139657193
just the,0.0007456599101383733,positive,0.382346542462271,-0.34352458999296415,-0.03882195246930622,0.382346542462271
come out,0.000744659521099233,neutral,-0.2984727214565854,0.08089827630845549,-0.2984727214565854,0.21757444514812957
by this,0.0007437615666630595,neutral,-0.25614501353790614,0.06436319138416012,-0.25614501353790614,0.19178182215374645
energy,0.0007437525702188126,neutral,-0.3232018803436252,0.008869212292896082,-0.3232018803436252,0.3143326680507295
wrap,0.0007436918797911611,positive,0.22220637150214764,-0.13564456271568684,-0.08656180878646089,0.22220637150214764
they seem,0.0007431208992532305,negative,-0.24188548030495463,-0.24188548030495463,0.15319648117678156,0.08868899912817228
my only,0.0007428166544608752,negative,-0.5367513448868592,-0.5367513448868592,0.1582444493031263,0.3785068955837334
my money,0.0007426925749745062,negative,0.47419613990414367,0.47419613990414367,-0.3995069791304854,-0.07468916077365761
very disappointed,0.0007419944693030553,positive,-0.6683664473502999,0.5623582089062398,0.10600823844406407,-0.6683664473502999
the restroom,0.0007415703423184669,negative,0.19746923372586117,0.19746923372586117,-0.10803193001862649,-0.0894373037072352
